År;Year;Station;Datum;Behandling;Ruta;Art;Species;Fältkommentar;Slåtter;Ej i trafikverkets artlista (se kommentar);tree.bush
2022;6;Brunflo;20220226;Ytskrapning;4;fjällvedel;Astragalus alpinus;;;x;0
2022;6;Brunflo;20220226;Ytskrapning;4;getväppling;Anthyllis vulneraria;;;;0
2022;6;Brunflo;20220226;Ytskrapning;4;gulsporre;Linaria vulgaris;;;;0
2022;6;Brunflo;20220226;Ytskrapning;4;kråkvicker;Vicia cracca;;;;0
2022;6;Brunflo;20220226;Ytskrapning;4;kummin;Carum carvi;;;;0
2022;6;Brunflo;20220226;Ytskrapning;4;liten blåklocka;Campanula rotundifolia;;;;0
2022;6;Brunflo;20220226;Ytskrapning;4;rödklöver;Trifolium pratense;;;;0
2022;6;Brunflo;20220226;Ytskrapning;4;stormåra;Gallium mollugo;;;;0
2022;6;Brunflo;20220226;Ytskrapning;4;vitklöver;Trifolium repens;;;;0
2022;6;Brunflo;20220226;Ytskrapning;4;vitmåra;Galium boreale;;;;0
2022;6;Brunflo;20220226;Ytskrapning;5;bockrot;Pimpinella saxifraga;;;;0
2022;6;Brunflo;20220226;Ytskrapning;5;fjällvedel;Astragalus alpinus;;;x;0
2022;6;Brunflo;20220226;Ytskrapning;5;getväppling;Anthyllis vulneraria;;;;0
2022;6;Brunflo;20220226;Ytskrapning;5;gulsporre;Linaria vulgaris;;;;0
2022;6;Brunflo;20220226;Ytskrapning;5;kråkvicker;Vicia cracca;;;;0
2022;6;Brunflo;20220226;Ytskrapning;5;käringtand;Lotus corniculatus;;;;0
2022;6;Brunflo;20220226;Ytskrapning;5;liten blåklocka;Campanula rotundifolia;;;;0
2022;6;Brunflo;20220226;Ytskrapning;5;mjölkört;Chamaenerion angustifolium;;;;0
2022;6;Brunflo;20220226;Ytskrapning;5;ogräsmaskros;Taraxacum sp.;;;;0
2022;6;Brunflo;20220226;Ytskrapning;5;renfana;Tanacetum vulgare;;;;0
2022;6;Brunflo;20220226;Ytskrapning;5;rödklöver;Trifolium pratense;;;;0
2022;6;Brunflo;20220226;Ytskrapning;5;röllika;Achillea millefolium;;;x;0
2022;6;Brunflo;20220226;Ytskrapning;5;viol;Viola sp.;;;;0
2022;6;Brunflo;20220226;Ytskrapning;5;stormåra;Gallium mollugo;;;;0
2022;6;Brunflo;20220226;Ytskrapning;5;vanlig smörblomma;Ranunculus acris subsp. acris;;;;0
2022;6;Brunflo;20220226;Ytskrapning;5;vitklöver;Trifolium repens;;;;0
2022;6;Brunflo;20220226;Ytskrapning;6;bockrot;Pimpinella saxifraga;;;;0
2022;6;Brunflo;20220226;Ytskrapning;6;fjällvedel;Astragalus alpinus;;;x;0
2022;6;Brunflo;20220226;Ytskrapning;6;getväppling;Anthyllis vulneraria;;;;0
2022;6;Brunflo;20220226;Ytskrapning;6;gulsporre;Linaria vulgaris;;;;0
2022;6;Brunflo;20220226;Ytskrapning;6;kråkvicker;Vicia cracca;;;;0
2022;6;Brunflo;20220226;Ytskrapning;6;käringtand;Lotus corniculatus;;;;0
2022;6;Brunflo;20220226;Ytskrapning;6;liten blåklocka;Campanula rotundifolia;;;;0
2022;6;Brunflo;20220226;Ytskrapning;6;viol;Viola sp.;;;;0
2022;6;Brunflo;20220226;Ytskrapning;6;renfana;Tanacetum vulgare;;;;0
2022;6;Brunflo;20220226;Ytskrapning;6;rödklöver;Trifolium pratense;;;;0
2022;6;Brunflo;20220226;Ytskrapning;6;röllika;Achillea millefolium;;;x;0
2022;6;Brunflo;20220226;Ytskrapning;6;stormåra;Gallium mollugo;;;;0
2022;6;Brunflo;20220226;Ytskrapning;6;vitklöver;Trifolium repens;;;;0
2022;6;Byvalla;20220831;Ytskrapning;1;asp;Populus tremula;;;x;1
2022;6;Byvalla;20220831;Ytskrapning;1;berggröe;Poa compressa;;;x;0
2022;6;Byvalla;20220831;Ytskrapning;1;bergssyra;Rumex acetosella;;;;0
2022;6;Byvalla;20220831;Ytskrapning;1;björk;Betula sp.;;;x;1
2022;6;Byvalla;20220831;Ytskrapning;1;blomsterlupin;Lupinus polyphyllus;;;;0
2022;6;Byvalla;20220831;Ytskrapning;1;femfingerört;Potentilla argentea;;;;0
2022;6;Byvalla;20220831;Ytskrapning;1;flockfibbla;Hieracium umbellatum;;;;0
2022;6;Byvalla;20220831;Ytskrapning;1;gran;Picea abies;;;x;1
2022;6;Byvalla;20220831;Ytskrapning;1;gråbinka;Erigeron acris;;;;0
2022;6;Byvalla;20220831;Ytskrapning;1;gråfibbla;Pilosella officinarum;;;;0
2022;6;Byvalla;20220831;Ytskrapning;1;krypven;Agrostis stolonifera;;;x;0
2022;6;Byvalla;20220831;Ytskrapning;1;viol;Viola sp.;;;;0
2022;6;Byvalla;20220831;Ytskrapning;1;renfana;Tanacetum vulgare;;;;0
2022;6;Byvalla;20220831;Ytskrapning;1;rödklöver;Trifolium pratense;;;;0
2022;6;Byvalla;20220831;Ytskrapning;1;röllika;Achillea millefolium;;;x;0
2022;6;Byvalla;20220831;Ytskrapning;1;smultron;Fragaria vesca;;;;0
2022;6;Byvalla;20220831;Ytskrapning;1;stormåra;Gallium mollugo;;;;0
2022;6;Byvalla;20220831;Ytskrapning;1;vitklöver;Trifolium repens;;;;0
2022;6;Byvalla;20220831;Ytskrapning;1;ängssyra;Rumex acetosa;;;;0
2022;6;Byvalla;20220831;Ytskrapning;2;björk;Betula sp.;;;x;1
2022;6;Byvalla;20220831;Ytskrapning;2;femfingerört;Potentilla argentea;;;;0
2022;6;Byvalla;20220831;Ytskrapning;2;flockfibbla;Hieracium umbellatum;;;;0
2022;6;Byvalla;20220831;Ytskrapning;2;gran;Picea abies;;;x;1
2022;6;Byvalla;20220831;Ytskrapning;2;groblad;Plantago major;;;x;0
2022;6;Byvalla;20220831;Ytskrapning;2;gråbinka;Erigeron acris;;;;0
2022;6;Byvalla;20220831;Ytskrapning;2;hallon;Rubus idaeus;;;;1
2022;6;Byvalla;20220831;Ytskrapning;2;hökfibblor;Hieracium sp.;;;;0
2022;6;Byvalla;20220831;Ytskrapning;2;hönsarv;Cerastium fontanum;;;x;0
2022;6;Byvalla;20220831;Ytskrapning;2;krypven;Agrostis stolonifera;;;x;0
2022;6;Byvalla;20220831;Ytskrapning;2;viol;Viola sp.;;;;0
2022;6;Byvalla;20220831;Ytskrapning;2;prästkrage;Leucanthemum vulgare;;;;0
2022;6;Byvalla;20220831;Ytskrapning;2;renfana;Tanacetum vulgare;;;;0
2022;6;Byvalla;20220831;Ytskrapning;2;rödklöver;Trifolium pratense;;;;0
2022;6;Byvalla;20220831;Ytskrapning;2;Viden;Salix sp.;;;x;1
2022;6;Byvalla;20220831;Ytskrapning;2;sammetsdaggkåpa;Alchemilla glaucescens;;;x;0
2022;6;Byvalla;20220831;Ytskrapning;2;smörblomma;Ranunculus acris;;;;0
2022;6;Byvalla;20220831;Ytskrapning;2;stormåra;Gallium mollugo;;;;0
2022;6;Byvalla;20220831;Ytskrapning;2;strimsporre;Linaria repens;;;;0
2022;6;Byvalla;20220831;Ytskrapning;2;tall;Pinus sylvestris;;;x;1
2022;6;Byvalla;20220831;Ytskrapning;2;teveronika;Veronica chamaedrys;;;;0
2022;6;Byvalla;20220831;Ytskrapning;2;ängsklocka;Campanula patula;;;;0
2022;6;Byvalla;20220831;Ytskrapning;2;ängssyra;Rumex acetosa;;;;0
2022;6;Byvalla;20220831;Ytskrapning;2;ärenpris;Veronica officinalis;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;3;backskärvfrö;Noccaea caerulescens;;;;0
2022;6;Byvalla;20220901;Ytskrapning;3;berggröe;Poa compressa;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;3;bergssyra;Rumex acetosella;;;;0
2022;6;Byvalla;20220901;Ytskrapning;3;björk;Betula sp.;;;x;1
2022;6;Byvalla;20220901;Ytskrapning;3;femfingerört;Potentilla argentea;;;;0
2022;6;Byvalla;20220901;Ytskrapning;3;flockfibbla;Hieracium umbellatum;;;;0
2022;6;Byvalla;20220901;Ytskrapning;3;gran;Picea abies;;;x;1
2022;6;Byvalla;20220901;Ytskrapning;3;grustrav;Arabidopsis suecica;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;3;gråbinka;Erigeron acris;;;;0
2022;6;Byvalla;20220901;Ytskrapning;3;gullris;Solidago virgaurea;;;;0
2022;6;Byvalla;20220901;Ytskrapning;3;hallon;Rubus idaeus;;;;1
2022;6;Byvalla;20220901;Ytskrapning;3;tåg;Juncus sp.;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;3;kruståtel;Avenella flexuosa;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;3;krypven;Agrostis stolonifera;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;3;kråkvicker;Vicia cracca;;;;0
2022;6;Byvalla;20220901;Ytskrapning;3;Frylen;Luzula sp.;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;3;lönn;Acer platanoides;;;x;1
2022;6;Byvalla;20220901;Ytskrapning;3;renfana;Tanacetum vulgare;;;;0
2022;6;Byvalla;20220901;Ytskrapning;3;rödklöver;Trifolium pratense;;;;0
2022;6;Byvalla;20220901;Ytskrapning;3;röllika;Achillea millefolium;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;3;smultron;Fragaria vesca;;;;0
2022;6;Byvalla;20220901;Ytskrapning;3;stormåra;Gallium mollugo;;;;0
2022;6;Byvalla;20220901;Ytskrapning;3;tall;Pinus sylvestris;;;x;1
2022;6;Byvalla;20220901;Ytskrapning;3;vitklöver;Trifolium repens;;;;0
2022;6;Byvalla;20220901;Ytskrapning;4;asp;Populus tremula;;;x;1
2022;6;Byvalla;20220901;Ytskrapning;4;björk;Betula sp.;;;x;1
2022;6;Byvalla;20220901;Ytskrapning;4;femfingerört;Potentilla argentea;;;;0
2022;6;Byvalla;20220901;Ytskrapning;4;gran;Picea abies;;;x;1
2022;6;Byvalla;20220901;Ytskrapning;4;gråfibbla;Pilosella officinarum;;;;0
2022;6;Byvalla;20220901;Ytskrapning;4;kruståtel;Avenella flexuosa;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;4;krypven;Agrostis stolonifera;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;4;kråkvicker;Vicia cracca;;;;0
2022;6;Byvalla;20220901;Ytskrapning;4;Frylen;Luzula sp.;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;4;renfana;Tanacetum vulgare;;;;0
2022;6;Byvalla;20220901;Ytskrapning;4;rödklöver;Trifolium pratense;;;;0
2022;6;Byvalla;20220901;Ytskrapning;4;röllika;Achillea millefolium;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;4;sammetsdaggkåpa;Alchemilla glaucescens;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;4;smultron;Fragaria vesca;;;;0
2022;6;Byvalla;20220901;Ytskrapning;4;stormåra;Gallium mollugo;;;;0
2022;6;Byvalla;20220901;Ytskrapning;4;tall;Pinus sylvestris;;;x;1
2022;6;Byvalla;20220901;Ytskrapning;4;vitklöver;Trifolium repens;;;;0
2022;6;Byvalla;20220901;Ytskrapning;4;åkervädd;Knautia arvensis;;;;0
2022;6;Byvalla;20220901;Ytskrapning;4;ängssyra;Rumex acetosa;;;;0
2022;6;Byvalla;20220901;Ytskrapning;5;bergssyra;Rumex acetosella;;;;0
2022;6;Byvalla;20220901;Ytskrapning;5;björk;Betula sp.;;;x;1
2022;6;Byvalla;20220901;Ytskrapning;5;femfingerört;Potentilla argentea;;;;0
2022;6;Byvalla;20220901;Ytskrapning;5;flockfibbla;Hieracium umbellatum;;;;0
2022;6;Byvalla;20220901;Ytskrapning;5;gråbinka;Erigeron acris;;;;0
2022;6;Byvalla;20220901;Ytskrapning;5;gråfibbla;Pilosella officinarum;;;;0
2022;6;Byvalla;20220901;Ytskrapning;5;gulsporre;Linaria vulgaris;;;;0
2022;6;Byvalla;20220901;Ytskrapning;5;hallon;Rubus idaeus;;;;1
2022;6;Byvalla;20220901;Ytskrapning;5;kruståtel;Avenella flexuosa;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;5;kruståtel;Avenella flexuosa;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;5;krypven;Agrostis stolonifera;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;5;Tistlar;Cirsium sp.;;;;0
2022;6;Byvalla;20220901;Ytskrapning;5;prästkrage;Leucanthemum vulgare;;;;0
2022;6;Byvalla;20220901;Ytskrapning;5;renfana;Tanacetum vulgare;;;;0
2022;6;Byvalla;20220901;Ytskrapning;5;rödklöver;Trifolium pratense;;;;0
2022;6;Byvalla;20220901;Ytskrapning;5;röllika;Achillea millefolium;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;5;sandtrav;Arabidopsis arenosa;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;5;smultron;Fragaria vesca;;;;0
2022;6;Byvalla;20220901;Ytskrapning;5;tall;Pinus sylvestris;;;x;1
2022;6;Byvalla;20220901;Ytskrapning;5;ängsfryle;Luzula multiflora;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;5;ängssyra;Rumex acetosa;;;;0
2022;6;Byvalla;20220901;Ytskrapning;5;ögontröster;Euphrasia sp.;;;;0
2022;6;Byvalla;20220901;Ytskrapning;6;asp;Populus tremula;;;x;1
2022;6;Byvalla;20220901;Ytskrapning;6;berggröe;Poa compressa;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;6;bergssyra;Rumex acetosella;;;;0
2022;6;Byvalla;20220901;Ytskrapning;6;björk;Betula sp.;;;x;1
2022;6;Byvalla;20220901;Ytskrapning;6;blomsterlupin;Lupinus polyphyllus;;;;0
2022;6;Byvalla;20220901;Ytskrapning;6;femfingerört;Potentilla argentea;;;;0
2022;6;Byvalla;20220901;Ytskrapning;6;flockfibbla;Hieracium umbellatum;;;;0
2022;6;Byvalla;20220901;Ytskrapning;6;gran;Picea abies;;;x;1
2022;6;Byvalla;20220901;Ytskrapning;6;gråbinka;Erigeron acris;;;;0
2022;6;Byvalla;20220901;Ytskrapning;6;gråfibbla;Pilosella officinarum;;;;0
2022;6;Byvalla;20220901;Ytskrapning;6;krypven;Agrostis stolonifera;;;x;0
2022;6;Byvalla;20220901;Ytskrapning;6;renfana;Tanacetum vulgare;;;;0
2022;6;Byvalla;20220901;Ytskrapning;6;rödklöver;Trifolium pratense;;;;0
2022;6;Byvalla;20220901;Ytskrapning;6;Viden;Salix sp.;;;x;1
2022;6;Byvalla;20220901;Ytskrapning;6;skogsfibblor;Hieracium sect. Hieracium agg.;;;;0
2022;6;Byvalla;20220901;Ytskrapning;6;tall;Pinus sylvestris;;;x;1
2022;6;Byvalla;20220901;Ytskrapning;6;vägtistel;Cirsium vulgare;;;;0
2022;6;Byvalla;20220901;Ytskrapning;6;ängsfryle;Luzula multiflora;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;1;asp;Populus tremula;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;1;bergssyra;Rumex acetosella;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;1;björk;Betula sp.;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;1;blomsterlupin;Lupinus polyphyllus;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;1;femfingerört;Potentilla argentea;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;1;flockfibbla;Hieracium umbellatum;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;1;gran;Picea abies;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;1;kråkvicker;Vicia cracca;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;1;Frylen;Luzula sp.;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;1;renfana;Tanacetum vulgare;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;1;rödklöver;Trifolium pratense;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;1;Viden;Salix sp.;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;1;strimsporre;Linaria repens;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;1;tall;Pinus sylvestris;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;1;vägtistel;Cirsium vulgare;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;1;ängsklocka;Campanula patula;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;1;ärenpris;Veronica officinalis;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;asp;Populus tremula;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;berggröe;Poa compressa;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;bergssyra;Rumex acetosella;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;björk;Betula sp.;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;femfingerört;Potentilla argentea;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;flockfibbla;Hieracium umbellatum;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;gran;Picea abies;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;gråbinka;Erigeron acris;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;gulsporre;Linaria vulgaris;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;krypnarv;Sagina procumbens;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;Frylen;Luzula sp.;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;mjölkört;Chamaenerion angustifolium;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;prästkrage;Leucanthemum vulgare;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;renfana;Tanacetum vulgare;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;Viden;Salix sp.;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;sandtrav;Arabidopsis arenosa;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;strimsporre;Linaria repens;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;tall;Pinus sylvestris;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;2;vitklöver;Trifolium repens;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;asp;Populus tremula;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;backskärvfrö;Noccaea caerulescens;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;berggröe;Poa compressa;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;bergssyra;Rumex acetosella;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;björk;Betula sp.;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;femfingerört;Potentilla argentea;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;flockfibbla;Hieracium umbellatum;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;gran;Picea abies;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;gråbinka;Erigeron acris;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;tåg;Juncus sp.;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;kruståtel;Avenella flexuosa;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;krypven;Agrostis stolonifera;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;Frylen;Luzula sp.;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;prästkrage;Leucanthemum vulgare;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;renfana;Tanacetum vulgare;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;rödfibbla;Pilosella aurantiaca var. aurantiaca;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;rödklöver;Trifolium pratense;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;röllika;Achillea millefolium;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;Viden;Salix sp.;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;sandtrav;Arabidopsis arenosa;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;smultron;Fragaria vesca;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;tall;Pinus sylvestris;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;vitklöver;Trifolium repens;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;3;åkervädd;Knautia arvensis;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;asp;Populus tremula;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;berggröe;Poa compressa;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;bergssyra;Rumex acetosella;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;björk;Betula sp.;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;femfingerört;Potentilla argentea;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;flockfibbla;Hieracium umbellatum;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;gran;Picea abies;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;gråbinka;Erigeron acris;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;kruståtel;Avenella flexuosa;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;krypven;Agrostis stolonifera;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;Frylen;Luzula sp.;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;renfana;Tanacetum vulgare;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;rödklöver;Trifolium pratense;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;röllika;Achillea millefolium;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;Viden;Salix sp.;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;sandtrav;Arabidopsis arenosa;;;x;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;smultron;Fragaria vesca;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;stormåra;Gallium mollugo;;;;0
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;tall;Pinus sylvestris;;;x;1
2022;6;Byvalla;20220831;Ytskrapning/slåtter;4;åkervädd;Knautia arvensis;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;5;asp;Populus tremula;;;x;1
2022;6;Byvalla;20220719;Ytskrapning/slåtter;5;bergssyra;Rumex acetosella;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;5;björk;Betula sp.;;;x;1
2022;6;Byvalla;20220719;Ytskrapning/slåtter;5;blomsterlupin;Lupinus polyphyllus;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;5;femfingerört;Potentilla argentea;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;5;flockfibbla;Hieracium umbellatum;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;5;gråfibbla;Pilosella officinarum;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;5;gulsporre;Linaria vulgaris;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;5;kruståtel;Avenella flexuosa;;;x;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;5;krypnarv;Sagina procumbens;;;x;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;5;krypven;Agrostis stolonifera;;;x;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;5;kråkvicker;Vicia cracca;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;5;rödklöver;Trifolium pratense;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;5;röllika;Achillea millefolium;;;x;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;5;skogsfibblor;Hieracium sect. Hieracium agg.;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;5;tall;Pinus sylvestris;;;x;1
2022;6;Byvalla;20220719;Ytskrapning/slåtter;5;ängsfryle;Luzula multiflora;;;x;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;6;alsikeklöver;Trifolium hybridum;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;6;backskärvfrö;Noccaea caerulescens;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;6;bergssyra;Rumex acetosella;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;6;björk;Betula sp.;;;x;1
2022;6;Byvalla;20220719;Ytskrapning/slåtter;6;femfingerört;Potentilla argentea;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;6;flockfibbla;Hieracium umbellatum;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;6;gråbinka;Erigeron acris;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;6;krypven;Agrostis stolonifera;;;x;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;6;kråkvicker;Vicia cracca;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;6;renfana;Tanacetum vulgare;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;6;rödklöver;Trifolium pratense;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;6;röllika;Achillea millefolium;;;x;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;6;sandtrav;Arabidopsis arenosa;;;x;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;6;smultron;Fragaria vesca;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;6;åkervädd;Knautia arvensis;;;;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;6;ängsfryle;Luzula multiflora;;;x;0
2022;6;Byvalla;20220719;Ytskrapning/slåtter;6;ängssyra;Rumex acetosa;;;;0
2022;6;Gustafs;20220804;Ytskrapning;1;femfingerört;Potentilla argentea;;;;0
2022;6;Gustafs;20220804;Ytskrapning;1;getväppling;Anthyllis vulneraria;;;;0
2022;6;Gustafs;20220804;Ytskrapning;1;gråbo;Artemisia vulgaris;;;x;0
2022;6;Gustafs;20220804;Ytskrapning;1;harklöver;Trifolium arvense;;;;0
2022;6;Gustafs;20220804;Ytskrapning;1;renfana;Tanacetum vulgare;;;;0
2022;6;Gustafs;20220804;Ytskrapning;1;rödklöver;Trifolium pratense;;;;0
2022;6;Gustafs;20220804;Ytskrapning;1;röllika;Achillea millefolium;;;x;0
2022;6;Gustafs;20220804;Ytskrapning;1;sandnarv;Arenaria serpyllifolia;;;x;0
2022;6;Gustafs;20220804;Ytskrapning;1;sandtrav;Arabidopsis arenosa;;;x;0
2022;6;Gustafs;20220804;Ytskrapning;1;stormåra;Gallium mollugo;;;;0
2022;6;Gustafs;20220804;Ytskrapning;1;svinmålla;Chenopodium album;;;x;0
2022;6;Gustafs;20220804;Ytskrapning;1;trampört;Polygonum aviculare;;;x;0
2022;6;Gustafs;20220804;Ytskrapning;1;åkerfräken;Equisetum arvense;;;x;0
2022;6;Gustafs;20220804;Ytskrapning;1;åkerfräken;Equisetum arvense;;;x;0
2022;6;Gustafs;20220804;Ytskrapning;1;åkervädd;Knautia arvensis;;;;0
2022;6;Gustafs;20220804;Ytskrapning;1;äkta johannesört;Hypericum perforatum;;;;0
2022;6;Gustafs;20220804;Ytskrapning;2;flockfibbla;Hieracium umbellatum;;;;0
