Year;Years after milling;Station;Datum;Pairnr;Treatment;Jordtyp;Vegetation height cm;Litter depth cm;Dug holes;No.subplots.with.more.than.50.bare.soil;No.subplots.with.more.than.50.rock;Area for growth m2;No.subplots.with.more.than.50.grass;Art;Occurrences out of 25;Species;Family;Tree/bush
2022;Year 2;Tallåsen;2022-07-06;4;Milled;;0;0;;25;12;0,13;0;Styvfibbla;2;Hieracium sect. Tridentata;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;5;Control;;5;2;;0;0;0,25;0;Lingon;25;Vaccinium vitis-idaea;Ericaceae;0
2022;Year 2;Tallåsen;2022-07-06;5;Control;;5;2;;0;0;0,25;0;Skogsklöver;9;Trifolium medium;Fabaceae;0
2022;Year 2;Tallåsen;2022-07-06;5;Control;;5;2;;0;0;0,25;0;Asp;4;Populus tremula;Salicaceae;1
2022;Year 2;Tallåsen;2022-07-06;5;Milled;;0;0;;24;5;0,2;0;Liten blåklocka;3;Campanula rotundifolia;Campanulaceae;0
2022;Year 2;Tallåsen;2022-07-06;5;Milled;;0;0;;24;5;0,2;0;Strimsporre;9;Linaria repens;Plantaginaceae;0
2022;Year 2;Tallåsen;2022-07-06;5;Milled;;0;0;;24;5;0,2;0;Grustrav;3;Arabidopsis suecica;Brassicaceae;0
2022;Year 2;Tallåsen;2022-07-06;5;Milled;;0;0;;24;5;0,2;0;Färgkulla;3;Cota tinctoria;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;5;Milled;;0;0;;24;5;0,2;0;Gråfibbla;3;Pilosella officinarum;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;5;Milled;;0;0;;24;5;0,2;0;Lingon;2;Vaccinium vitis-idaea;Ericaceae;0
2022;Year 2;Tallåsen;2022-07-06;5;Milled;;0;0;;24;5;0,2;0;Prästkrage;1;Leucanthemum vulgare;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;6;Control;;1;0;;8;2;0,23;0;Lingon;19;Vaccinium vitis-idaea;Ericaceae;0
2022;Year 2;Tallåsen;2022-07-06;6;Control;;1;0;;8;2;0,23;0;Ljung;5;Calluna vulgaris;Ericaceae;0
2022;Year 2;Tallåsen;2022-07-06;6;Control;;1;0;;8;2;0,23;0;Asp;1;Populus tremula;Salicaceae;1
2022;Year 2;Tallåsen;2022-07-06;6;Control;;1;0;;8;2;0,23;0;Skogsklöver;3;Trifolium medium;Fabaceae;0
2022;Year 2;Tallåsen;2022-07-06;7;Milled;;0;0;;25;2;0,23;0;Knölklocka;3;Campanula rapunculoides;Campanulaceae;0
2022;Year 2;Tallåsen;2022-07-06;7;Milled;;0;0;;25;2;0,23;0;Grustrav;8;Arabidopsis suecica;Brassicaceae;0
2022;Year 2;Tallåsen;2022-07-06;7;Milled;;0;0;;25;2;0,23;0;Gråfibbla;1;Pilosella officinarum;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;7;Milled;;0;0;;25;2;0,23;0;Färgkulla;9;Cota tinctoria;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;7;Milled;;0;0;;25;2;0,23;0;Strimsporre;4;Linaria repens;Plantaginaceae;0
2022;Year 2;Tallåsen;2022-07-06;7;Milled;;0;0;;25;2;0,23;0;Prästkrage;2;Leucanthemum vulgare;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;7;Milled;;0;0;;25;2;0,23;0;Styvfibbla;1;Hieracium sect. Tridentata;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;6;Milled;;0;0;;25;5;0,2;0;Röllika;2;Achillea millefolium;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;6;Milled;;0;0;;25;5;0,2;0;Färgkulla;2;Cota tinctoria;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;6;Milled;;0;0;;25;5;0,2;0;Kråkvicker;6;Vicia cracca;Fabaceae;0
2022;Year 2;Tallåsen;2022-07-06;6;Milled;;0;0;;25;5;0,2;0;Tall;1;Pinus sylvestris;Pinaceae;1
2022;Year 2;Tallåsen;2022-07-06;6;Milled;;0;0;;25;5;0,2;0;Knölklocka;5;Campanula rapunculoides;Campanulaceae;0
2022;Year 2;Tallåsen;2022-07-06;6;Milled;;0;0;;25;5;0,2;0;Grustrav;14;Arabidopsis suecica;Brassicaceae;0
2022;Year 2;Tallåsen;2022-07-06;7;Control;;0;0;;25;1;0,24;0;Lingon;3;Vaccinium vitis-idaea;Ericaceae;0
2022;Year 2;Tallåsen;2022-07-06;7;Control;;0;0;;25;1;0,24;0;Kvastfibbla;1;Pilosella cymosa;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;7;Control;;0;0;;25;1;0,24;0;Gråfibbla;4;Pilosella officinarum;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;8;Control;;2,5;1;;0;2;0,23;0;Lingon;5;Vaccinium vitis-idaea;Ericaceae;0
2022;Year 2;Tallåsen;2022-07-06;8;Control;;2,5;1;;0;2;0,23;0;Mjölon;23;Arctostaphylos uva-ursi;Ericaceae;0
2022;Year 2;Tallåsen;2022-07-06;8;Control;;2,5;1;;0;2;0,23;0;Liten blåklocka;4;Campanula rotundifolia;Campanulaceae;0
2022;Year 2;Tallåsen;2022-07-06;8;Control;;2,5;1;;0;2;0,23;0;Skogsklöver;2;Trifolium medium;Fabaceae;0
2022;Year 2;Tallåsen;2022-07-06;8;Control;;2,5;1;;0;2;0,23;0;Knölklocka;2;Campanula rapunculoides;Campanulaceae;0
2022;Year 2;Tallåsen;2022-07-06;8;Control;;2,5;1;;0;2;0,23;0;Ljung;1;Calluna vulgaris;Ericaceae;0
2022;Year 2;Tallåsen;2022-07-06;8;Milled;;0;0;;25;3;0,22;0;Rödven;6;Agrostis capillaris;Poaceae;0
2022;Year 2;Tallåsen;2022-07-06;8;Milled;;0;0;;25;3;0,22;0;Strimsporre;2;Linaria repens;Plantaginaceae;0
2022;Year 2;Tallåsen;2022-07-06;8;Milled;;0;0;;25;3;0,22;0;Gråfibbla;1;Pilosella officinarum;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;8;Milled;;0;0;;25;3;0,22;0;Färgkulla;1;Cota tinctoria;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;8;Milled;;0;0;;25;3;0,22;0;Röllika;1;Achillea millefolium;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;8;Milled;;0;0;;25;3;0,22;0;Styvfibbla;2;Hieracium sect. Tridentata;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;8;Milled;;0;0;;25;3;0,22;0;Grustrav;3;Arabidopsis suecica;Brassicaceae;0
2022;Year 2;Tallåsen;2022-07-06;9;Control;;5;2,5;;0;1;0,24;0;Mjölon;12;Arctostaphylos uva-ursi;Ericaceae;0
2022;Year 2;Tallåsen;2022-07-06;9;Control;;5;2,5;;0;1;0,24;0;Skogsklöver;15;Trifolium medium;Fabaceae;0
2022;Year 2;Tallåsen;2022-07-06;9;Control;;5;2,5;;0;1;0,24;0;Stormåra;5;Gallium mollugo;Rubiaceae;0
2022;Year 2;Tallåsen;2022-07-06;9;Control;;5;2,5;;0;1;0,24;0;Vitmåra;2;Galium boreale;Rubiaceae;0
2022;Year 2;Tallåsen;2022-07-06;9;Control;;5;2,5;;0;1;0,24;0;Knölklocka;3;Campanula rapunculoides;Campanulaceae;0
2022;Year 2;Tallåsen;2022-07-06;9;Milled;;0;0;;22;2;0,23;0;Fårsvingel;2;Festuca ovina;Poaceae;0
2022;Year 2;Tallåsen;2022-07-06;9;Milled;;0;0;;22;2;0,23;0;Rödsvingel;3;Festuca rubra;Poaceae;0
2022;Year 2;Tallåsen;2022-07-06;9;Milled;;0;0;;22;2;0,23;0;Rödven;2;Agrostis capillaris;Poaceae;0
2022;Year 2;Tallåsen;2022-07-06;9;Milled;;0;0;;22;2;0,23;0;Gråfibbla;2;Pilosella officinarum;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;9;Milled;;0;0;;22;2;0,23;0;Stormåra;6;Gallium mollugo;Rubiaceae;0
2022;Year 2;Tallåsen;2022-07-06;9;Milled;;0;0;;22;2;0,23;0;Knölklocka;14;Campanula rapunculoides;Campanulaceae;0
2022;Year 2;Tallåsen;2022-07-06;9;Milled;;0;0;;22;2;0,23;0;Grustrav;1;Arabidopsis suecica;Brassicaceae;0
2022;Year 2;Tallåsen;2022-07-06;9;Milled;;0;0;;22;2;0,23;0;Prästkrage;1;Leucanthemum vulgare;Asteraceae;0
2022;Year 2;Tallåsen;2022-07-06;9;Milled;;0;0;;22;2;0,23;0;Styvfibbla;1;Hieracium sect. Tridentata;Asteraceae;0
